Order ID,Date,Status,Fulfilment,Sales Channel,Ship Service Level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,Ship City,Ship State,Ship Postal Code,Ship Country,Promotion IDs,B2B,Fulfilled By,Is Valid Order
406-2042265-0425940,2022-06-02,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-L,kurta,L,B09K3TM23D,Shipped,1,INR,496.0,Ahmedabad,Gujarat,380015.0,IN,,False,,True
406-4037582-0585106,2022-06-02,Shipped,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-L,Western Dress,L,B09SDYG7YP,Shipped,1,INR,744.0,Mumbai,Maharashtra,400005.0,IN,,False,,True
405-2591473-1294755,2022-06-02,Shipped,Amazon,Amazon.in,Expedited,J0005,J0005-DR-XXXL,Western Dress,3XL,B08B3YMCZK,Shipped,1,INR,899.0,Gurugram,Haryana,122004.0,IN,,False,,True
403-0524357-2929911,2022-06-02,Shipped,Amazon,Amazon.in,Expedited,SET066,SET066-KR-PP-M,Set,M,B07S3KYBM2,Shipped,1,INR,440.0,Hyderabad,Telangana,500020.0,IN,,False,,True
407-4364419-2338749,2022-06-02,Shipped,Amazon,Amazon.in,Expedited,J0400,J0400-DR-XXXL,Western Dress,3XL,B09SDZ14KQ,Shipped,1,INR,859.0,Margao,Goa,403602.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-0063366-6651503,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,INR,376.0,"Borivali West, Mumbai",Maharashtra,400092.0,IN,,False,,True
403-8225258-7247539,2022-06-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5030,MEN5030-KR-XXL,kurta,XXL,B08YYRM6FT,Shipped,1,INR,590.0,Chennai,Tamil Nadu,600034.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-WJNFN7RN4AM56,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-SYBM7O5OQIPGQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
406-4333186-2154740,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-S,kurta,S,B08WPTJBBD,Shipped,1,INR,467.0,Ahmadnagar,Maharashtra,414003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-6634612-9071515,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XS,kurta,XS,B07G4XY9TP,Shipped,1,INR,353.0,Madurai,Tamil Nadu,625016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-2490851-5756331,2022-06-03,Cancelled,Amazon,Amazon.in,Expedited,SET327,SET327-KR-DPT-M,Set,M,B09PN41YXK,Cancelled,0,,,Bhopal,Madhya Pradesh,462011.0,IN,,False,,False
402-6424472-8840317,2022-06-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,Shipped,1,INR,735.0,Bengaluru,Karnataka,560035.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-SYBM7O5OQIPGQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
402-2447484-9890718,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,Shipped,1,INR,518.0,Bengaluru,Karnataka,560016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-1480046-9165127,2022-06-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET415,SET415-KR-NP-M,Set,M,B09Y3J7PZL,Shipped,1,INR,999.0,Chennai,Tamil Nadu,600115.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-SYBM7O5OQIPGQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
405-0657701-8055503,2022-06-03,Cancelled,Amazon,Amazon.in,Expedited,MEN5024,MEN5024-KR-M,kurta,M,B08YYTTNY5,Unshipped,1,INR,645.0,Pune,Maharashtra,411020.0,IN,,False,,False
408-1347370-7825902,2022-06-03,Shipped,Amazon,Amazon.in,Standard,SET304,SET304-KR-DPT-M,Set,M,B09K3LRFQF,Shipped,1,INR,0.0,Indore,Madhya Pradesh,452007.0,IN,,False,,True
407-1585011-2568317,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-S,kurta,S,B08WPTJBBD,Shipped,1,INR,457.0,Ghaziabad,Uttar Pradesh,201003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-7848716-1027514,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,J0282,J0282-SET-L,Set,L,B08QGNCZD1,Shipped,1,INR,999.0,Mumbai,Maharashtra,400103.0,IN,,False,,True
408-4652868-7321910,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,JNE3761,JNE3761-KR-M,kurta,M,B099F9P2B9,Shipped,1,INR,301.0,Thiruvananthapuram,Kerala,695002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-6540356-3437919,2022-06-03,Cancelled,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XL,Set,XL,B09RPQV7SV,Unshipped,1,INR,1186.0,Tehri,Uttarakhand,249001.0,IN,,False,,False
404-0864028-3433934,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,MEN5002,MEN5002-KR-XL,kurta,XL,B08YYZCTJX,Shipped,1,INR,499.0,New Delhi,Delhi,110014.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-0038064-6562768,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,INR,376.0,Vyara,Gujarat,394650.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-2447869-2036333,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,MEN5023,MEN5023-KR-S,kurta,S,B08YZ1GSGW,Shipped,1,INR,754.0,Bangalore,Karnataka,560078.0,IN,,False,,True
402-3995803-9876332,2022-06-03,Cancelled,Amazon,Amazon.in,Expedited,JNE3869,JNE3869-DR-M,Western Dress,M,B09RK7Q644,Unshipped,1,INR,948.0,New Delhi,Delhi,110075.0,IN,,False,,False
408-8011974-3787554,2022-06-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET293,SET293-KR-NP-L,Set,L,B09K39CKVP,Shipped,1,INR,702.0,Kozhikode,Kerala,673001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
402-6855704-5158706,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,SET344,SET344-KR-NP-S,Set,S,B09QJ4TZR6,Shipped,1,INR,899.0,Deoband,Uttar Pradesh,247554.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-7131837-2670714,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,JNE3801,JNE3801-KR-S,kurta,S,B09SDY68JK,Shipped,1,INR,735.0,Hiranagar,Jammu & Kashmir,184142.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-3370336-1349917,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,JNE3484,JNE3484-KR-XXL,kurta,XXL,B08W8NSFRH,Shipped,1,INR,301.0,New Delhi,Delhi,110085.0,IN,,False,,True
408-1488157-0389163,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XS,Set,XS,B0894WW15B,Shipped,1,INR,664.0,Garhakota,Madhya Pradesh,470229.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-0566718-2165161,2022-06-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0237,J0237-SKD-XXL,Set,XXL,B08YNKWYXV,Shipped,1,INR,1369.0,Bengaluru,Karnataka,560046.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
404-4562773-2212351,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-S,kurta,S,B082W7DFR9,Shipped,2,INR,752.0,Coimbatore,Tamil Nadu,641006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-9350324-7898701,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,J0009,J0009-SKD-XS,Set,XS,B0894XK9TT,Shipped,1,INR,828.0,Vijayawada,Andhra Pradesh,521225.0,IN,,False,,True
402-9008243-3325147,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,JNE3764,JNE3764-KR-M,kurta,M,B09K3TM23C,Shipped,1,INR,399.0,New Town,West Bengal,700156.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-2970714-4643569,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,SET351,SET351-KR-NP-M,Set,M,B09KXV7YB4,Shipped,1,INR,599.0,Bengaluru,Karnataka,560045.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-7321528-6384320,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,MEN5022,MEN5022-KR-XL,kurta,XL,B08YYS7HQD,Shipped,1,INR,754.0,Pune,Maharashtra,411045.0,IN,,False,,True
407-2225899-0854742,2022-06-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0095,J0095-SET-XL,Set,XL,B08CMN1K86,Shipped,1,INR,633.0,Mumbai,Maharashtra,400067.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
402-5240704-0181944,2022-06-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,B09SDXSQ33,Shipped,1,INR,735.0,Mumbai 400102,Maharashtra,400102.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
407-3972689-2520324,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,J0023,J0023-TP-XS,Top,XS,B0899G3B22,Shipped,1,INR,483.0,Mumbai,Maharashtra,400028.0,IN,,False,,True
408-9204899-0512347,2022-06-04,Cancelled,Amazon,Amazon.in,Expedited,JNE3774,JNE3774-KR-XS,kurta,XS,B09NQ7JF13,Cancelled,0,,,Anantapur,Andhra Pradesh,515331.0,IN,,False,,False
171-0806000-3403505,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,Shipped,1,INR,1091.0,Nashik,Maharashtra,422101.0,IN,,False,,True
407-2754786-2588316,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,JNE3291,JNE3291-KR-L,kurta,L,B07R5X9WJB,Shipped,1,INR,471.0,Coimbatore,Tamil Nadu,641035.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-7400469-6246710,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,JNE3752,JNE3752-KR-L,kurta,L,B09K3VHQYN,Shipped,1,INR,345.0,Udaipur,Rajasthan,313001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-0141682-6635510,2022-06-04,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,Shipped,1,INR,735.0,Damoh,Madhya Pradesh,470661.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
406-1577176-4738738,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,J0400,J0400-DR-L,Western Dress,L,B09SDY3L6Y,Shipped,1,INR,1196.0,Mumbai,Maharashtra,400067.0,IN,,False,,True
171-1227005-6756339,2022-06-04,Cancelled,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-XXL,Set,XXL,B08B3ZCK7H,Unshipped,1,INR,671.0,Surat,Gujarat,395009.0,IN,,False,,False
171-1902389-2808365,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,SET413,SET413-KR-NP-L,Set,L,B09RKFCS6B,Shipped,1,INR,721.0,Bengaluru,Karnataka,560049.0,IN,,False,,True
171-9126609-4760341,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,Shipped,1,INR,735.0,Thiruvananthapuram,Kerala,695581.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-9557925-3365939,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,SET395,SET395-KR-NP-M,Set,M,B09RKCMN1K,Shipped,1,INR,962.0,New Delhi,Delhi,110095.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-7971683-1537941,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-XXL,kurta,XXL,B08BJRFKHF,Shipped,1,INR,534.0,Harur,Tamil Nadu,636903.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-2846718-4338704,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XS,kurta,XS,B081XCMYXJ,Shipped,1,INR,435.0,Patna,Bihar,801503.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-3916112-5428350,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0347,J0347-SET-XXL,Set,XXL,B09DY955N9,Shipped,1,INR,599.0,Bhilai,Chhattisgarh,490006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-0755553-4893962,2022-06-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3609,JNE3609-KR-XXL,kurta,XXL,B08W1HC76G,Shipped,2,INR,1136.0,Bengaluru,Karnataka,560102.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-4E5FUC262BDQ2,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
405-0159004-2114720,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3697,JNE3697-KR-XL,kurta,XL,B098112V2V,Shipped,1,INR,486.0,Dehradun,Uttarakhand,248001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-8610425-0415528,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3703,JNE3703-KR-L,kurta,L,B099NMK3ZV,Shipped,1,INR,292.0,Bengaluru,Karnataka,560090.0,IN,,False,,True
402-0934848-6797960,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XL,Set,XL,B09NDMP4XK,Shipped,1,INR,666.0,Nellore,Andhra Pradesh,524004.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-7308499-4189918,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3703,JNE3703-KR-L,kurta,L,B099NMK3ZV,Shipped,1,INR,292.0,New Delhi,Delhi,110019.0,IN,,False,,True
406-5661575-5788339,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XXL,Western Dress,XXL,B099NR3NXY,Shipped,1,INR,1168.0,Sahibganj,Jharkhand,816109.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-8163056-0770765,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,BTM026,BTM026-NP-XXL,Bottom,XXL,B0845PFGBD,Shipped,1,INR,729.0,Biharsharif,Bihar,803101.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
